PrimaryKey,moveFront_SelectionFactor,moveBackward_SelectionFactor,moveLeft_SelectionFactor,moveRight_SelectionFactor,skill0_SelectionFactor,skill1_SelectionFactor,skill2_SelectionFactor,skill3_SelectionFactor,skillExt0_SelectionFactor,skillExt1_SelectionFactor,skillExt2_SelectionFactor,skillExt3_SelectionFactor
51782161,0,1,2,2,0,2,0,2,2,0,0,0
51782162,0,1,2,2,0,0,2,0,2,0,0,0
51782163,0,2,2,2,2,0,0,0,0,0,0,0
51782164,0,1,2,2,0,0,0,0,0,0,0,0
51782165,0,2,2,2,0,2,0,2,2,0,0,0
51782166,0,2,2,2,0,0,2,0,2,0,0,0
51782167,0,2,2,2,2,0,0,0,0,0,0,0
51782168,0,1,2,2,0,0,0,0,0,0,0,0
51782400,0,2,0,0,2,0,2,2,2,0,2,0
51782401,0,1,2,2,0,2,0,2,0,0,0,0
51782402,0,0,2,2,0,0,2,0,0,0,2,0
51782403,0,0,2,2,2,0,0,0,0,0,2,0
51782404,0,2,2,2,0,0,0,0,0,0,0,0
51782405,0,2,2,2,0,2,0,2,0,0,0,0
51782406,0,1,2,2,0,0,2,0,0,0,2,0
51782407,0,0,2,2,2,0,0,0,0,0,2,0
51782408,0,1,2,2,0,0,0,0,0,0,0,0
51782416,0,2,0,0,2,0,2,2,2,0,2,0
51782417,0,0,2,2,0,2,0,2,2,0,2,0
51782418,0,0,2,2,0,0,2,0,2,0,2,0
51782419,0,0,2,2,2,0,0,0,0,0,0,0
51782420,0,1,2,2,0,0,0,0,0,0,0,0
51782421,0,1,2,2,0,2,0,2,2,0,2,0
51782422,0,1,2,2,0,0,2,0,2,0,2,0
51782423,0,1,2,2,2,0,0,0,0,0,0,0
51782424,0,2,2,2,0,0,0,0,0,0,0,0
51782656,0,2,0,0,2,0,2,2,2,0,2,0
51782657,0,1,2,2,0,2,0,2,0,0,0,0
51782658,0,1,2,2,0,0,2,0,0,0,2,0
51782659,0,2,2,2,2,0,0,0,0,0,2,0
51782660,0,1,2,2,0,0,0,0,0,0,0,0
51782661,0,2,2,2,0,2,0,2,0,0,0,0
51782662,0,0,2,2,0,0,2,0,0,0,2,0
51782663,0,2,2,2,2,0,0,0,0,0,2,0
51782664,0,2,2,2,0,0,0,0,0,0,0,0
51782672,0,2,0,0,2,0,2,2,2,0,2,0
51782673,0,1,2,2,0,2,0,2,2,0,2,0
51782674,0,2,2,2,0,0,2,0,2,0,2,0
51782675,0,0,2,2,2,0,0,0,0,0,0,0
51782676,0,0,2,2,0,0,0,0,0,0,0,0
51782677,0,0,2,2,0,2,0,2,2,0,2,0
51782678,0,1,2,2,0,0,2,0,2,0,2,0
51782679,0,0,2,2,2,0,0,0,0,0,0,0
51782680,0,2,2,2,0,0,0,0,0,0,0,0
51782912,0,2,0,0,2,0,2,2,2,0,2,0
51782913,0,2,2,2,0,2,0,2,0,0,0,0
51782914,0,2,2,2,0,0,2,0,0,0,2,0
51782915,0,1,2,2,2,0,0,0,0,0,2,0
51782916,0,0,2,2,0,0,0,0,0,0,0,0
51782917,0,2,2,2,0,2,0,2,0,0,0,0
51782918,0,0,2,2,0,0,2,0,0,0,2,0
51782919,0,2,2,2,2,0,0,0,0,0,2,0
51782920,0,1,2,2,0,0,0,0,0,0,0,0
51782928,0,2,0,0,2,0,2,2,2,0,2,0
51782929,0,2,2,2,0,2,0,2,2,0,2,0
51782930,0,0,2,2,0,0,2,0,2,0,2,0
51782931,0,0,2,2,2,0,0,0,0,0,0,0
51782932,0,2,2,2,0,0,0,0,0,0,0,0
51782933,0,2,2,2,0,2,0,2,2,0,2,0
51782934,0,2,2,2,0,0,2,0,2,0,2,0
51782935,0,2,2,2,2,0,0,0,0,0,0,0
51782936,0,0,2,2,0,0,0,0,0,0,0,0
51783168,0,2,0,0,2,0,2,2,0,0,0,0
51783169,0,0,2,2,0,2,0,2,0,0,0,0
51783170,0,2,2,2,0,0,2,0,0,0,0,0
51783171,0,1,2,2,2,0,0,0,0,0,0,0
51783172,0,2,2,2,0,0,0,0,0,0,0,0
51783173,0,0,2,2,0,2,0,2,0,0,0,0
51783174,0,1,2,2,0,0,2,0,0,0,0,0
51783175,0,2,2,2,2,0,0,0,0,0,0,0
51783176,0,0,2,2,0,0,0,0,0,0,0,0
51783184,0,2,0,0,2,0,2,2,0,0,0,0
51783185,0,0,2,2,0,2,0,2,0,0,0,0
51783186,0,1,2,2,0,0,2,0,0,0,0,0
51783187,0,2,2,2,2,0,0,0,0,0,0,0
51783188,0,1,2,2,0,0,0,0,0,0,0,0
51783189,0,2,2,2,0,2,0,2,0,0,0,0
51783190,0,1,2,2,0,0,2,0,0,0,0,0
51783191,0,0,2,2,2,0,0,0,0,0,0,0
51783192,0,0,2,2,0,0,0,0,0,0,0,0
51783424,0,2,0,0,2,0,2,2,2,0,0,0
51783425,0,1,2,2,0,2,0,2,0,0,0,0
51783426,0,0,2,2,0,0,2,0,0,0,0,0
51783427,0,1,2,2,2,0,0,0,0,0,0,0
51783428,0,1,2,2,0,0,0,0,0,0,0,0
51783429,0,1,2,2,0,2,0,2,0,0,0,0
51783430,0,1,2,2,0,0,2,0,0,0,0,0
51783431,0,1,2,2,2,0,0,0,0,0,0,0
51783432,0,0,2,2,0,0,0,0,0,0,0,0
51783440,0,2,0,0,2,0,2,2,2,0,0,0
51783441,0,1,2,2,0,2,0,2,2,0,0,0
51783442,0,1,2,2,0,0,2,0,2,0,0,0
51783443,0,2,2,2,2,0,0,0,0,0,0,0
51783444,0,1,2,2,0,0,0,0,0,0,0,0
51783445,0,2,2,2,0,2,0,2,2,0,0,0
51783446,0,2,2,2,0,0,2,0,2,0,0,0
51783447,0,2,2,2,2,0,0,0,0,0,0,0
51783448,0,1,2,2,0,0,0,0,0,0,0,0
51783680,0,2,0,0,2,0,2,2,2,0,2,0
51783681,0,1,2,2,0,2,0,2,0,0,0,0
51783682,0,0,2,2,0,0,2,0,0,0,2,0
51783683,0,0,2,2,2,0,0,0,0,0,2,0
51783684,0,2,2,2,0,0,0,0,0,0,0,0
51783685,0,2,2,2,0,2,0,2,0,0,0,0
51783686,0,1,2,2,0,0,2,0,0,0,2,0
51783687,0,0,2,2,2,0,0,0,0,0,2,0
51783688,0,1,2,2,0,0,0,0,0,0,0,0
51783696,0,2,0,0,2,0,2,2,2,0,2,0
51783697,0,0,2,2,0,2,0,2,2,0,2,0
51783698,0,0,2,2,0,0,2,0,2,0,2,0
51783699,0,0,2,2,2,0,0,0,0,0,0,0
51783700,0,1,2,2,0,0,0,0,0,0,0,0
51783701,0,1,2,2,0,2,0,2,2,0,2,0
51783702,0,1,2,2,0,0,2,0,2,0,2,0
51783703,0,1,2,2,2,0,0,0,0,0,0,0
51783704,0,2,2,2,0,0,0,0,0,0,0,0
51783936,0,2,0,0,2,0,2,2,2,0,2,0
51783937,0,1,2,2,0,2,0,2,0,0,0,0
51783938,0,1,2,2,0,0,2,0,0,0,2,0
51783939,0,2,2,2,2,0,0,0,0,0,2,0
51783940,0,1,2,2,0,0,0,0,0,0,0,0
51783941,0,2,2,2,0,2,0,2,0,0,0,0
51783942,0,0,2,2,0,0,2,0,0,0,2,0
51783943,0,2,2,2,2,0,0,0,0,0,2,0
51783944,0,2,2,2,0,0,0,0,0,0,0,0
51783952,0,2,0,0,2,0,2,2,2,0,2,0
51783953,0,1,2,2,0,2,0,2,2,0,2,0
51783954,0,2,2,2,0,0,2,0,2,0,2,0
51783955,0,0,2,2,2,0,0,0,0,0,0,0
51783956,0,0,2,2,0,0,0,0,0,0,0,0
51783957,0,0,2,2,0,2,0,2,2,0,2,0
51783958,0,1,2,2,0,0,2,0,2,0,2,0
51783959,0,0,2,2,2,0,0,0,0,0,0,0
51783960,0,2,2,2,0,0,0,0,0,0,0,0
51784192,0,2,0,0,2,0,2,2,2,0,2,0
51784193,0,2,2,2,0,2,0,2,0,0,0,0
51784194,0,2,2,2,0,0,2,0,0,0,2,0
51784195,0,1,2,2,2,0,0,0,0,0,2,0
51784196,0,0,2,2,0,0,0,0,0,0,0,0
51784197,0,2,2,2,0,2,0,2,0,0,0,0
51784198,0,0,2,2,0,0,2,0,0,0,2,0
51784199,0,2,2,2,2,0,0,0,0,0,2,0
51784200,0,1,2,2,0,0,0,0,0,0,0,0
51784208,0,2,0,0,2,0,2,2,2,0,2,0
51784209,0,2,2,2,0,2,0,2,2,0,2,0
51784210,0,0,2,2,0,0,2,0,2,0,2,0
51784211,0,0,2,2,2,0,0,0,0,0,0,0
51784212,0,2,2,2,0,0,0,0,0,0,0,0
51784213,0,2,2,2,0,2,0,2,2,0,2,0
51784214,0,2,2,2,0,0,2,0,2,0,2,0
51784215,0,2,2,2,2,0,0,0,0,0,0,0
51784216,0,0,2,2,0,0,0,0,0,0,0,0
51784448,0,2,0,0,2,0,2,2,0,0,0,0
51784449,0,0,2,2,0,2,0,2,0,0,0,0
51784450,0,2,2,2,0,0,2,0,0,0,0,0
51784451,0,1,2,2,2,0,0,0,0,0,0,0
51784452,0,2,2,2,0,0,0,0,0,0,0,0
51784453,0,0,2,2,0,2,0,2,0,0,0,0
51784454,0,1,2,2,0,0,2,0,0,0,0,0
51784455,0,2,2,2,2,0,0,0,0,0,0,0
51784456,0,0,2,2,0,0,0,0,0,0,0,0
51784464,0,2,0,0,2,0,2,2,0,0,0,0
51784465,0,0,2,2,0,2,0,2,0,0,0,0
51784466,0,1,2,2,0,0,2,0,0,0,0,0
51784467,0,2,2,2,2,0,0,0,0,0,0,0
51784468,0,1,2,2,0,0,0,0,0,0,0,0
51784469,0,2,2,2,0,2,0,2,0,0,0,0
51784470,0,1,2,2,0,0,2,0,0,0,0,0
51784471,0,0,2,2,2,0,0,0,0,0,0,0
51784472,0,0,2,2,0,0,0,0,0,0,0,0
51784704,0,2,0,0,2,0,2,2,2,0,0,0
51784705,0,1,2,2,0,2,0,2,0,0,0,0
51784706,0,0,2,2,0,0,2,0,0,0,0,0
51784707,0,1,2,2,2,0,0,0,0,0,0,0
51784708,0,1,2,2,0,0,0,0,0,0,0,0
51784709,0,1,2,2,0,2,0,2,0,0,0,0
51784710,0,1,2,2,0,0,2,0,0,0,0,0
51784711,0,1,2,2,2,0,0,0,0,0,0,0
51784712,0,0,2,2,0,0,0,0,0,0,0,0
51784720,0,2,0,0,2,0,2,2,2,0,0,0
51784721,0,1,2,2,0,2,0,2,2,0,0,0
51784722,0,1,2,2,0,0,2,0,2,0,0,0
51784723,0,2,2,2,2,0,0,0,0,0,0,0
51784724,0,1,2,2,0,0,0,0,0,0,0,0
51784725,0,2,2,2,0,2,0,2,2,0,0,0
51784726,0,2,2,2,0,0,2,0,2,0,0,0
51784727,0,2,2,2,2,0,0,0,0,0,0,0
51784728,0,1,2,2,0,0,0,0,0,0,0,0
51784960,0,2,0,0,2,0,2,2,2,0,2,0
51784961,0,1,2,2,0,2,0,2,0,0,0,0
51784962,0,0,2,2,0,0,2,0,0,0,2,0
51784963,0,0,2,2,2,0,0,0,0,0,2,0
51784964,0,2,2,2,0,0,0,0,0,0,0,0
51784965,0,2,2,2,0,2,0,2,0,0,0,0
51784966,0,1,2,2,0,0,2,0,0,0,2,0
51784967,0,0,2,2,2,0,0,0,0,0,2,0
51784968,0,1,2,2,0,0,0,0,0,0,0,0
51784976,0,2,0,0,2,0,2,2,2,0,2,0
51784977,0,0,2,2,0,2,0,2,2,0,2,0
51784978,0,0,2,2,0,0,2,0,2,0,2,0
51784979,0,0,2,2,2,0,0,0,0,0,0,0
51784980,0,1,2,2,0,0,0,0,0,0,0,0
51784981,0,1,2,2,0,2,0,2,2,0,2,0
51784982,0,1,2,2,0,0,2,0,2,0,2,0
51784983,0,1,2,2,2,0,0,0,0,0,0,0
51784984,0,2,2,2,0,0,0,0,0,0,0,0
51785216,0,2,0,0,2,0,2,2,2,0,2,0
51785217,0,1,2,2,0,2,0,2,0,0,0,0
51785218,0,1,2,2,0,0,2,0,0,0,2,0
51785219,0,2,2,2,2,0,0,0,0,0,2,0
51785220,0,1,2,2,0,0,0,0,0,0,0,0
51785221,0,2,2,2,0,2,0,2,0,0,0,0
51785222,0,0,2,2,0,0,2,0,0,0,2,0
51785223,0,2,2,2,2,0,0,0,0,0,2,0
51785224,0,2,2,2,0,0,0,0,0,0,0,0
51785232,0,2,0,0,2,0,2,2,2,0,2,0
51785233,0,1,2,2,0,2,0,2,2,0,2,0
51785234,0,2,2,2,0,0,2,0,2,0,2,0
51785235,0,0,2,2,2,0,0,0,0,0,0,0
51785236,0,0,2,2,0,0,0,0,0,0,0,0
51785237,0,0,2,2,0,2,0,2,2,0,2,0
51785238,0,1,2,2,0,0,2,0,2,0,2,0
51785239,0,0,2,2,2,0,0,0,0,0,0,0
51785240,0,2,2,2,0,0,0,0,0,0,0,0
51785472,0,2,0,0,2,0,2,2,2,0,2,0
51785473,0,2,2,2,0,2,0,2,0,0,0,0
51785474,0,2,2,2,0,0,2,0,0,0,2,0
51785475,0,1,2,2,2,0,0,0,0,0,2,0
51785476,0,0,2,2,0,0,0,0,0,0,0,0
51785477,0,2,2,2,0,2,0,2,0,0,0,0
51785478,0,0,2,2,0,0,2,0,0,0,2,0
51785479,0,2,2,2,2,0,0,0,0,0,2,0
51785480,0,1,2,2,0,0,0,0,0,0,0,0
51785488,0,2,0,0,2,0,2,2,2,0,2,0
51785489,0,2,2,2,0,2,0,2,2,0,2,0
51785490,0,0,2,2,0,0,2,0,2,0,2,0
51785491,0,0,2,2,2,0,0,0,0,0,0,0
51785492,0,2,2,2,0,0,0,0,0,0,0,0
51785493,0,2,2,2,0,2,0,2,2,0,2,0
51785494,0,2,2,2,0,0,2,0,2,0,2,0
51785495,0,2,2,2,2,0,0,0,0,0,0,0
51785496,0,0,2,2,0,0,0,0,0,0,0,0
51785984,0,2,0,0,2,2,2,2,0,0,0,0
51785985,0,2,2,2,0,2,0,2,0,0,0,0
51785986,0,0,2,2,0,0,0,0,0,0,0,0
51785987,0,2,2,2,0,2,0,0,0,0,0,0
51785988,0,1,2,2,2,2,2,2,0,0,0,0
51785989,0,1,2,2,0,2,0,2,0,0,0,0
51785990,0,1,2,2,0,0,0,0,0,0,0,0
51785991,0,0,2,2,0,2,0,0,0,0,0,0
51785992,0,0,2,2,2,2,2,2,0,0,0,0
51786000,0,2,0,0,2,2,2,2,0,0,0,0
51786001,0,2,2,2,0,2,0,2,0,0,0,0
51786002,0,2,2,2,0,0,0,0,0,0,0,0
51786003,0,2,2,2,0,2,0,0,0,0,0,0
51786004,0,1,2,2,2,2,2,2,0,0,0,0
51786005,0,1,2,2,0,2,0,2,0,0,0,0
51786006,0,1,2,2,0,0,0,0,0,0,0,0
51786007,0,0,2,2,0,2,0,0,0,0,0,0
51786008,0,0,2,2,2,2,2,2,0,0,0,0
51786240,0,2,0,0,2,2,2,2,2,0,0,0
51786241,0,1,2,2,0,2,0,2,0,0,0,0
51786242,0,0,2,2,0,0,0,0,2,0,0,0
51786243,0,2,2,2,0,2,0,0,0,0,0,0
51786244,0,0,2,2,2,2,2,2,2,0,0,0
51786245,0,1,2,2,0,2,0,2,0,0,0,0
51786246,0,1,2,2,0,0,0,0,2,0,0,0
51786247,0,1,2,2,0,2,0,0,0,0,0,0
51786248,0,1,2,2,2,2,2,2,2,0,0,0
51786256,0,2,0,0,2,2,2,2,2,0,0,0
51786257,0,1,2,2,0,2,0,2,2,0,0,0
51786258,0,0,2,2,0,0,0,0,2,0,0,0
51786259,0,0,2,2,0,2,0,0,0,0,0,0
51786260,0,1,2,2,2,2,2,2,2,0,0,0
51786261,0,1,2,2,0,2,0,2,2,0,0,0
51786262,0,1,2,2,0,0,0,0,2,0,0,0
51786263,0,0,2,2,0,2,0,0,0,0,0,0
51786264,0,2,2,2,2,2,2,2,2,0,0,0
51786496,0,2,0,0,2,2,2,2,2,2,0,0
51786497,0,1,2,2,0,2,0,2,0,0,0,0
51786498,0,2,2,2,0,0,0,0,2,2,0,0
51786499,0,1,2,2,0,2,0,0,0,2,0,0
51786500,0,1,2,2,2,2,2,2,2,2,0,0
51786501,0,2,2,2,0,2,0,2,0,0,0,0
51786502,0,0,2,2,0,0,0,0,2,2,0,0
51786503,0,0,2,2,0,2,0,0,0,2,0,0
51786504,0,1,2,2,2,2,2,2,2,2,0,0
51786512,0,2,0,0,2,2,2,2,2,2,0,0
51786513,0,0,2,2,0,2,0,2,2,0,0,0
51786514,0,2,2,2,0,0,0,0,2,2,0,0
51786515,0,1,2,2,0,2,0,0,0,2,0,0
51786516,0,2,2,2,2,2,2,2,2,2,0,0
51786517,0,0,2,2,0,2,0,2,2,0,0,0
51786518,0,0,2,2,0,0,0,0,2,2,0,0
51786519,0,2,2,2,0,2,0,0,0,2,0,0
51786520,0,2,2,2,2,2,2,2,2,2,0,0
51786752,0,2,0,0,2,2,2,2,2,2,2,0
51786753,0,0,2,2,0,2,0,2,0,0,0,0
51786754,0,0,2,2,0,0,0,0,2,2,0,0
51786755,0,1,2,2,0,2,0,0,0,2,0,0
51786756,0,0,2,2,2,2,2,2,2,2,2,0
51786757,0,2,2,2,0,2,0,2,0,0,0,0
51786758,0,1,2,2,0,0,0,0,2,2,0,0
51786759,0,1,2,2,0,2,0,0,0,2,0,0
51786760,0,1,2,2,2,2,2,2,2,2,2,0
51786768,0,2,0,0,2,2,2,2,2,2,2,0
51786769,0,1,2,2,0,2,0,2,2,0,0,0
51786770,0,1,2,2,0,0,0,0,2,2,0,0
51786771,0,2,2,2,0,2,0,0,0,2,0,0
51786772,0,2,2,2,2,2,2,2,2,2,2,0
51786773,0,1,2,2,0,2,0,2,2,0,0,0
51786774,0,0,2,2,0,0,0,0,2,2,0,0
51786775,0,0,2,2,0,2,0,0,0,2,0,0
51786776,0,1,2,2,2,2,2,2,2,2,2,0
51787008,0,2,0,0,2,2,2,2,2,2,2,0
51787009,0,2,2,2,0,2,0,2,0,0,0,0
51787010,0,0,2,2,0,0,0,0,2,2,0,0
51787011,0,2,2,2,0,2,0,0,0,2,0,0
51787012,0,1,2,2,2,2,2,2,2,2,2,0
51787013,0,2,2,2,0,2,0,2,0,0,0,0
51787014,0,2,2,2,0,0,0,0,2,2,0,0
51787015,0,2,2,2,0,2,0,0,0,2,0,0
51787016,0,0,2,2,2,2,2,2,2,2,2,0
51787024,0,2,0,0,2,2,2,2,2,2,2,0
51787025,0,0,2,2,0,2,0,2,2,0,0,0
51787026,0,1,2,2,0,0,0,0,2,2,0,0
51787027,0,0,2,2,0,2,0,0,0,2,0,0
51787028,0,2,2,2,2,2,2,2,2,2,2,0
51787029,0,2,2,2,0,2,0,2,2,0,0,0
51787030,0,0,2,2,0,0,0,0,2,2,0,0
51787031,0,1,2,2,0,2,0,0,0,2,0,0
51787032,0,0,2,2,2,2,2,2,2,2,2,0
51787264,0,2,0,0,2,2,2,2,0,0,0,0
51787265,0,2,2,2,0,2,0,2,0,0,0,0
51787266,0,0,2,2,0,0,0,0,0,0,0,0
51787267,0,2,2,2,0,2,0,0,0,0,0,0
51787268,0,1,2,2,2,2,2,2,0,0,0,0
51787269,0,1,2,2,0,2,0,2,0,0,0,0
51787270,0,1,2,2,0,0,0,0,0,0,0,0
51787271,0,0,2,2,0,2,0,0,0,0,0,0
51787272,0,0,2,2,2,2,2,2,0,0,0,0
51787280,0,2,0,0,2,2,2,2,0,0,0,0
51787281,0,2,2,2,0,2,0,2,0,0,0,0
51787282,0,2,2,2,0,0,0,0,0,0,0,0
51787283,0,2,2,2,0,2,0,0,0,0,0,0
51787284,0,1,2,2,2,2,2,2,0,0,0,0
51787285,0,1,2,2,0,2,0,2,0,0,0,0
51787286,0,1,2,2,0,0,0,0,0,0,0,0
51787287,0,0,2,2,0,2,0,0,0,0,0,0
51787288,0,0,2,2,2,2,2,2,0,0,0,0
51787520,0,2,0,0,2,2,2,2,2,0,0,0
51787521,0,1,2,2,0,2,0,2,0,0,0,0
51787522,0,0,2,2,0,0,0,0,2,0,0,0
51787523,0,2,2,2,0,2,0,0,0,0,0,0
51787524,0,0,2,2,2,2,2,2,2,0,0,0
51787525,0,1,2,2,0,2,0,2,0,0,0,0
51787526,0,1,2,2,0,0,0,0,2,0,0,0
51787527,0,1,2,2,0,2,0,0,0,0,0,0
51787528,0,1,2,2,2,2,2,2,2,0,0,0
51787536,0,2,0,0,2,2,2,2,2,0,0,0
51787537,0,1,2,2,0,2,0,2,2,0,0,0
51787538,0,0,2,2,0,0,0,0,2,0,0,0
51787539,0,0,2,2,0,2,0,0,0,0,0,0
51787540,0,1,2,2,2,2,2,2,2,0,0,0
51787541,0,1,2,2,0,2,0,2,2,0,0,0
51787542,0,1,2,2,0,0,0,0,2,0,0,0
51787543,0,0,2,2,0,2,0,0,0,0,0,0
51787544,0,2,2,2,2,2,2,2,2,0,0,0
51787776,0,2,0,0,2,2,2,2,2,2,0,0
51787777,0,1,2,2,0,2,0,2,0,0,0,0
51787778,0,2,2,2,0,0,0,0,2,2,0,0
51787779,0,1,2,2,0,2,0,0,0,2,0,0
51787780,0,1,2,2,2,2,2,2,2,2,0,0
51787781,0,2,2,2,0,2,0,2,0,0,0,0
51787782,0,0,2,2,0,0,0,0,2,2,0,0
51787783,0,0,2,2,0,2,0,0,0,2,0,0
51787784,0,1,2,2,2,2,2,2,2,2,0,0
51787792,0,2,0,0,2,2,2,2,2,2,0,0
51787793,0,0,2,2,0,2,0,2,2,0,0,0
51787794,0,2,2,2,0,0,0,0,2,2,0,0
51787795,0,1,2,2,0,2,0,0,0,2,0,0
51787796,0,2,2,2,2,2,2,2,2,2,0,0
51787797,0,0,2,2,0,2,0,2,2,0,0,0
51787798,0,0,2,2,0,0,0,0,2,2,0,0
51787799,0,2,2,2,0,2,0,0,0,2,0,0
51787800,0,2,2,2,2,2,2,2,2,2,0,0
51788032,0,2,0,0,2,2,2,2,2,2,2,0
51788033,0,0,2,2,0,2,0,2,0,0,0,0
51788034,0,0,2,2,0,0,0,0,2,2,0,0
51788035,0,1,2,2,0,2,0,0,0,2,0,0
51788036,0,0,2,2,2,2,2,2,2,2,2,0
51788037,0,2,2,2,0,2,0,2,0,0,0,0
51788038,0,1,2,2,0,0,0,0,2,2,0,0
51788039,0,1,2,2,0,2,0,0,0,2,0,0
51788040,0,1,2,2,2,2,2,2,2,2,2,0
51788048,0,2,0,0,2,2,2,2,2,2,2,0
51788049,0,1,2,2,0,2,0,2,2,0,0,0
51788050,0,1,2,2,0,0,0,0,2,2,0,0
51788051,0,2,2,2,0,2,0,0,0,2,0,0
51788052,0,2,2,2,2,2,2,2,2,2,2,0
51788053,0,1,2,2,0,2,0,2,2,0,0,0
51788054,0,0,2,2,0,0,0,0,2,2,0,0
51788055,0,0,2,2,0,2,0,0,0,2,0,0
51788056,0,1,2,2,2,2,2,2,2,2,2,0
51788288,0,2,0,0,2,2,2,2,2,2,2,0
51788289,0,2,2,2,0,2,0,2,0,0,0,0
51788290,0,0,2,2,0,0,0,0,2,2,0,0
51788291,0,2,2,2,0,2,0,0,0,2,0,0
51788292,0,1,2,2,2,2,2,2,2,2,2,0
51788293,0,2,2,2,0,2,0,2,0,0,0,0
51788294,0,2,2,2,0,0,0,0,2,2,0,0
51788295,0,2,2,2,0,2,0,0,0,2,0,0
51788296,0,0,2,2,2,2,2,2,2,2,2,0
51788304,0,2,0,0,2,2,2,2,2,2,2,0
51788305,0,0,2,2,0,2,0,2,2,0,0,0
51788306,0,1,2,2,0,0,0,0,2,2,0,0
51788307,0,0,2,2,0,2,0,0,0,2,0,0
51788308,0,2,2,2,2,2,2,2,2,2,2,0
51788309,0,2,2,2,0,2,0,2,2,0,0,0
51788310,0,0,2,2,0,0,0,0,2,2,0,0
51788311,0,1,2,2,0,2,0,0,0,2,0,0
51788312,0,0,2,2,2,2,2,2,2,2,2,0
51788544,0,2,0,0,2,2,2,2,0,0,0,0
51788545,0,2,2,2,0,2,0,2,0,0,0,0
51788546,0,0,2,2,0,0,0,0,0,0,0,0
51788547,0,2,2,2,0,2,0,0,0,0,0,0
51788548,0,1,2,2,2,2,2,2,0,0,0,0
51788549,0,1,2,2,0,2,0,2,0,0,0,0
51788550,0,1,2,2,0,0,0,0,0,0,0,0
51788551,0,0,2,2,0,2,0,0,0,0,0,0
51788552,0,0,2,2,2,2,2,2,0,0,0,0
51788560,0,2,0,0,2,2,2,2,0,0,0,0
51788561,0,2,2,2,0,2,0,2,0,0,0,0
51788562,0,2,2,2,0,0,0,0,0,0,0,0
51788563,0,2,2,2,0,2,0,0,0,0,0,0
51788564,0,1,2,2,2,2,2,2,0,0,0,0
51788565,0,1,2,2,0,2,0,2,0,0,0,0
51788566,0,1,2,2,0,0,0,0,0,0,0,0
51788567,0,0,2,2,0,2,0,0,0,0,0,0
51788568,0,0,2,2,2,2,2,2,0,0,0,0
51788800,0,2,0,0,2,2,2,2,2,0,0,0
51788801,0,1,2,2,0,2,0,2,0,0,0,0
51788802,0,0,2,2,0,0,0,0,2,0,0,0
51788803,0,2,2,2,0,2,0,0,0,0,0,0
51788804,0,0,2,2,2,2,2,2,2,0,0,0
51788805,0,1,2,2,0,2,0,2,0,0,0,0
51788806,0,1,2,2,0,0,0,0,2,0,0,0
51788807,0,1,2,2,0,2,0,0,0,0,0,0
51788808,0,1,2,2,2,2,2,2,2,0,0,0
51788816,0,2,0,0,2,2,2,2,2,0,0,0
51788817,0,1,2,2,0,2,0,2,2,0,0,0
51788818,0,0,2,2,0,0,0,0,2,0,0,0
51788819,0,0,2,2,0,2,0,0,0,0,0,0
51788820,0,1,2,2,2,2,2,2,2,0,0,0
51788821,0,1,2,2,0,2,0,2,2,0,0,0
51788822,0,1,2,2,0,0,0,0,2,0,0,0
51788823,0,0,2,2,0,2,0,0,0,0,0,0
51788824,0,2,2,2,2,2,2,2,2,0,0,0
51789056,0,2,0,0,2,2,2,2,2,2,0,0
51789057,0,1,2,2,0,2,0,2,0,0,0,0
51789058,0,2,2,2,0,0,0,0,2,2,0,0
51789059,0,1,2,2,0,2,0,0,0,2,0,0
51789060,0,1,2,2,2,2,2,2,2,2,0,0
51789061,0,2,2,2,0,2,0,2,0,0,0,0
51789062,0,0,2,2,0,0,0,0,2,2,0,0
51789063,0,0,2,2,0,2,0,0,0,2,0,0
51789064,0,1,2,2,2,2,2,2,2,2,0,0
51789072,0,2,0,0,2,2,2,2,2,2,0,0
51789073,0,0,2,2,0,2,0,2,2,0,0,0
51789074,0,2,2,2,0,0,0,0,2,2,0,0
51789075,0,1,2,2,0,2,0,0,0,2,0,0
51789076,0,2,2,2,2,2,2,2,2,2,0,0
51789077,0,0,2,2,0,2,0,2,2,0,0,0
51789078,0,0,2,2,0,0,0,0,2,2,0,0
51789079,0,2,2,2,0,2,0,0,0,2,0,0
51789080,0,2,2,2,2,2,2,2,2,2,0,0
51789312,0,2,0,0,2,2,2,2,2,2,2,0
51789313,0,0,2,2,0,2,0,2,0,0,0,0
51789314,0,0,2,2,0,0,0,0,2,2,0,0
51789315,0,1,2,2,0,2,0,0,0,2,0,0
51789316,0,0,2,2,2,2,2,2,2,2,2,0
51789317,0,2,2,2,0,2,0,2,0,0,0,0
51789318,0,1,2,2,0,0,0,0,2,2,0,0
51789319,0,1,2,2,0,2,0,0,0,2,0,0
51789320,0,1,2,2,2,2,2,2,2,2,2,0
51789328,0,2,0,0,2,2,2,2,2,2,2,0
51789329,0,1,2,2,0,2,0,2,2,0,0,0
51789330,0,1,2,2,0,0,0,0,2,2,0,0
51789331,0,2,2,2,0,2,0,0,0,2,0,0
51789332,0,2,2,2,2,2,2,2,2,2,2,0
51789333,0,1,2,2,0,2,0,2,2,0,0,0
51789334,0,0,2,2,0,0,0,0,2,2,0,0
51789335,0,0,2,2,0,2,0,0,0,2,0,0
51789336,0,1,2,2,2,2,2,2,2,2,2,0
