idKey,type,desc,Korean,English (United States),Japanese
1965832715,text,,놈들은 더 이상 손도 발도 내밀지 못한다!,놈들은 더 이상 손도 발도 내밀지 못한다!,
1965832716,text,,스타스크림!! 이제 놈들을 끝장내라!!,스타스크림!! 이제 놈들을 끝장내라!!,
1965832717,text,,맡겨만 주십시오. 메가트론!!,맡겨만 주십시오. 메가트론!!,
1965832718,text,,오토봇 녀석들을 지옥으로 보내는 일만큼 제게 적격인 것이 또 없지요!!,오토봇 녀석들을 지옥으로 보내는 일만큼 제게 적격인 것이 또 없지요!!,
1965832719,text,,든든하군. 스타스크림!!,든든하군. 스타스크림!!,
1965832720,text,,마지막으로 기도들이나 해라. 오토봇!!,마지막으로 기도들이나 해라. 오토봇!!,
1965832721,text,,"크윽, 젠장!!","크윽, 젠장!!",
1965832722,text,,살려줘~~,살려줘~~,
1965832723,text,,...!?,...!?,
1965832724,text,,... 메가트론!!...,... 메가트론!!...,
1965832725,text,,뭔가!?...,뭔가!?...,
1965832726,text,,에잇!! 잡음 넣지 마!!,에잇!! 잡음 넣지 마!!,
1965832727,text,,오토봇을 처형하는 성스러운 의식을 거행하려는데!!,오토봇을 처형하는 성스러운 의식을 거행하려는데!!,
1965832728,text,,문제가 발생했습니다. 메가트론!!,문제가 발생했습니다. 메가트론!!,
1965832729,text,,문제라고!?...,문제라고!?...,
1965832730,text,,하베스터 머신의 내부로부터 고에너지 역류 반응 감지!!,하베스터 머신의 내부로부터 고에너지 역류 반응 감지!!,
1965832731,text,,"아니, 뭐야!?...","아니, 뭐야!?...",
1965832732,text,,... 뭐지?...,... 뭐지?...,
1965832733,text,,놈들이 행동을 멈췄어요!,놈들이 행동을 멈췄어요!,
1965832734,text,,... 병기가 고장 난 건가?,... 병기가 고장 난 건가?,
1965832735,text,,... 저 징후는 아무래도 수상해!!,... 저 징후는 아무래도 수상해!!,
1965832736,text,,아무래도 곧 터질 것 같은데!!,아무래도 곧 터질 것 같은데!!,
1965832737,text,,터진다고??,터진다고??,
1965832738,text,,과학자도 때로는 감에 의지하는 법이지...,과학자도 때로는 감에 의지하는 법이지...,
1965832739,text,,... !!,... !!,
1965832740,text,,빨리!! 모두 물러서!!,빨리!! 모두 물러서!!,
1965832741,text,,완전히 폭발한다!!,완전히 폭발한다!!,
1965832742,text,,(폭발음!!!),(폭발음!!!),
1965832743,text,,크으...,크으...,
1965832744,text,,이게 도대체 어떻게 된 거야!?...,이게 도대체 어떻게 된 거야!?...,
1965832745,text,,"스, 스타스크림 짓이에요!!","스, 스타스크림 짓이에요!!",
1965832746,text,,뭐?!...,뭐?!...,
1965832747,text,,"제, 제가!... 아무거나 쓸어 담으면 안된다고 이야기했는데도!!...","제, 제가!... 아무거나 쓸어 담으면 안된다고 이야기했는데도!!...",
1965832748,text,,"시, 시끄러!! 조용히 해!!","시, 시끄러!! 조용히 해!!",
1965832749,text,,"귀, 귀찮게 굴면 저를... 쏴버리겠다고!!","귀, 귀찮게 굴면 저를... 쏴버리겠다고!!",
1965832750,text,,내가 언제!! 고자쟁이!!,내가 언제!! 고자쟁이!!,
1965832751,text,,스타스크림!!!,스타스크림!!!,
1965832752,text,,사정을 설명해보실까?,사정을 설명해보실까?,
1965832753,text,,"지, 지금이라도 목숨만 살려주신다면요!","지, 지금이라도 목숨만 살려주신다면요!",
1965832754,text,,네놈의 존재 자체가 죄악이라는 걸 아직도 모르겠나!!!,네놈의 존재 자체가 죄악이라는 걸 아직도 모르겠나!!!,
1965832755,text,,... 오토봇 이놈들!!,... 오토봇 이놈들!!,
1965832756,text,,이걸로 끝났다고 생각하면 크나큰 오산이다!!,이걸로 끝났다고 생각하면 크나큰 오산이다!!,
1965832757,text,,"사, 살았다~...","사, 살았다~...",
1965834497,text,,...!,...!,
1965834498,text,,접근중인 거수자는 소속과 정체를 밝히기 바람.,접근중인 거수자는 소속과 정체를 밝히기 바람.,接近中の者は所属先と身分を名乗れ。
1965834499,text,,거부시 격발함.,거부시 격발함.,拒否すると発射する。
1965834500,text,,3초 주겠음.,3초 주겠음.,3秒与える。
1965834501,text,,"3, 2...","3, 2...",
1965834502,text,,(총 쏘는 소리),(총 쏘는 소리),(銃を撃つ音)
1965834503,text,,!!...,!!...,
1965834504,text,,구닥다리의 수하 따위에 응해야 할 이유따위 존재하지 않음.,구닥다리의 수하 따위에 응해야 할 이유따위 존재하지 않음.,古ぼけの手下なんぞの言うことにこたえる理由はない。
1965834505,text,,방금 그 것은 경고사격임.,방금 그 것은 경고사격임.,先のあれは警告射撃。
1965834506,text,,항복하지 않으면 이번에는 정말로 적중시키겠음.,항복하지 않으면 이번에는 정말로 적중시키겠음.,降伏しないと今度こそ的中する。
1965834507,text,,래비지 사출. 레이저비크 사출.,래비지 사출. 레이저비크 사출.,ジャガー、コンドル。イジェークト。
1965834508,text,,목표. 정체불명의 사운드웨이브 유사체.,목표. 정체불명의 사운드웨이브 유사체.,ターゲット、正体不明のサウンドウェーブのクローン。
1965834509,text,,목적. 제압 또는 파괴.,목적. 제압 또는 파괴.,目的、制圧と破壊。
1965834510,text,,래비지 사출. 레이저비크 사출.,래비지 사출. 레이저비크 사출.,ジャガー、コンドル。イジェークト。
1965834511,text,,목표. 사운드블래스터의 구식모델인 사운드웨이브.,목표. 사운드블래스터의 구식모델인 사운드웨이브.,ターゲット、サウンドブラスターの旧式モデル、サウンドウェーブ。
1965834512,text,,목적. 제압 또는 파괴.,목적. 제압 또는 파괴.,目的、制圧と破壊。
1965834513,text,,(잠시 후...),(잠시 후...),(しばらく後)
1965834514,text,,목표의 침묵을 확인.,목표의 침묵을 확인.,ターゲット、沈黙確認。
1965834515,text,,새로운 목표지 설정. 디셉티콘 기지.,새로운 목표지 설정. 디셉티콘 기지.,新しい目標場所設定。デストロン基地。
1965834516,text,,목적. 메가트론.,목적. 메가트론.,ターゲット、メガトロン。
1965834753,text,,사운드웨이브. 경계 임무 완료 후 복귀함.,사운드웨이브. 경계 임무 완료 후 복귀함.,サウンドウェーブ、警戒任務完了後帰還。
1965834754,text,,수고했네! 사운드웨이브!,수고했네! 사운드웨이브!,ご苦労だったぞ!　サウンドウェーブ!
1965834755,text,,그런데 어떻게 된 건가?,그런데 어떻게 된 건가?,でもどうしたんだその格好は?
1965834756,text,,온 몸이 시커멓게 타버렸군!,온 몸이 시커멓게 타버렸군!,体中が真っ黒に焦げしまったのではないか!
1965834757,text,,......,......,
1965834758,text,,적들의 습격을 받아 교전 중 용암에 빠졌다 탈출하였음...,적들의 습격을 받아 교전 중 용암에 빠졌다 탈출하였음...,敵の襲撃を受けて交戦中、溶岩に落ちて脱出…。
1965834759,text,,그랬군! 하마터면 큰일날 뻔했구만!,그랬군! 하마터면 큰일날 뻔했구만!,そうか、危ないところだったな!
1965834760,text,,......,......,
1965834761,text,,뭔가 좀 이상한데요 메가트론?,뭔가 좀 이상한데요 메가트론?,なんかちょっとおかしいです。メガトロン様。
1965834762,text,,"저 녀석, 혹시 가짜가 아닐까요?","저 녀석, 혹시 가짜가 아닐까요?",あいつ、ひょっとして偽物ではないでしょうか?
1965834763,text,,또 시작이군.,또 시작이군.,また始まったな。
1965834764,text,,아무에게나 누명을 씌우는 게 아니다! 스타스크림!,아무에게나 누명을 씌우는 게 아니다! 스타스크림!,勝手に濡れ衣を着せるものではないぞ、スタースクリーム!
1965834765,text,,쳇!...,쳇!...,ちっ…!
1965834766,text,,"사운드웨이브, 어서 휴식을 취하도록 하게!","사운드웨이브, 어서 휴식을 취하도록 하게!",サウンドウェーブ、早くやすんでくれたまえ!
1965834767,text,,......,......,
1965834768,text,,알겠습니다. 메가트론.,알겠습니다. 메가트론.,了解、メガトロン様。
1965834769,text,,......,......,
1965834770,text,,(그날 밤...),(그날 밤...),(その日の夜…。)
1965834771,text,,......,......,
1965834772,text,,디셉티콘 데이터베이스 접속...,디셉티콘 데이터베이스 접속...,デストロンデータベース接続。
1965834773,text,,[ 파일 찾음. ],[ 파일 찾음. ],[ ファイル発見 ]
1965834774,text,,[ 기밀 등급 A. ],[ 기밀 등급 A. ],[ 機密等級A ]
1965834775,text,,[ 수리 정비 보고서 - 메가트론 ],[ 수리 정비 보고서 - 메가트론 ],[ 修理整備報告書 : メガトロン ]
1965834776,text,,패스워드: youfool,패스워드: youfool,パスワード：youfool
1965834777,text,,[ Loading ... ],[ Loading ... ],
1965834778,text,,"... 이상의 근거들을 토대로 말미암아,","... 이상의 근거들을 토대로 말미암아,",…以上の根拠をもとに、
1965834779,text,,우리는 위대하신 스타스크림님의 지도자 즉위에 대한 타당성을 어렵지 않게 역설할 수가 있다...???,우리는 위대하신 스타스크림님의 지도자 즉위에 대한 타당성을 어렵지 않게 역설할 수가 있다...???,俺たちの偉大なスタースクリーム様リーダーの妥当性を容易く検証できる…⁇
1965834780,text,,우리 충신님께서 왜 그런 파일이 필요하신 걸까나?,우리 충신님께서 왜 그런 파일이 필요하신 걸까나?,我々の忠心な部下様に何でそのようなファイルが必要なのかな?
1965834781,text,,...!,...!,
1965834782,text,,메가트론. 녀석이 덫에 걸려들었습니다.,메가트론. 녀석이 덫에 걸려들었습니다.,メガトロン様。奴が罠にかかりました。
1965834783,text,,하마터면 정말로 큰일날 뻔했구만!,하마터면 정말로 큰일날 뻔했구만!,危ないところだったな!
1965834784,text,,거봐요! 내가 뭐랬어요! 당신도 참!...,거봐요! 내가 뭐랬어요! 당신도 참!...,だから言ったじゃないですか!　
1965834785,text,,너는 저딴 내용을 가짜 문서라고!!...,너는 저딴 내용을 가짜 문서라고!!...,お前はよくもあんな内容を偽物の文書だと…!
1965834786,text,,아니!? 뭣들하는 겁니까!,아니!? 뭣들하는 겁니까!,いや、みんな何をやっているんですか!
1965834787,text,,녀석이 달아나잖아요!,녀석이 달아나잖아요!,奴が逃げてるではないでしょうか!
1965834788,text,,...! 잡아라!!,...! 잡아라!!,…!　逃がすな!
1965834789,text,,첩자 녀석을 처단해야 한다!!,첩자 녀석을 처단해야 한다!!,スパイめを処断せねばならん!!
1965834790,text,,쫓아라!!,쫓아라!!,奴を追え!!
1965835009,text,,서라!!,서라!!,待て!!
1965835010,text,,살려두지 않을테다!!,살려두지 않을테다!!,生かしておかないぞ!!
1965835011,text,,"래비지, 레이저비크! 사출!","래비지, 레이저비크! 사출!",ジャガー、コンドル。イジェークト。
1965835012,text,,목표. 가짜 사운드웨이브.,목표. 가짜 사운드웨이브.,ターゲット。偽のサウンドウェーブ。
1965835013,text,,목적. 파괴.,목적. 파괴.,目的。破壊。
1965835014,text,,난 가짜가 아니다!!,난 가짜가 아니다!!,俺は偽物ではない!!
1965835015,text,,뭐가 되었든 우리랑 같이 돌아가서 이야기 좀 하지!,뭐가 되었든 우리랑 같이 돌아가서 이야기 좀 하지!,何がともあれ俺たちと戻って話し合おうじゃないか!
1965835016,text,,... 잡혔다간 끝장 나겠군.,... 잡혔다간 끝장 나겠군.,…捕まれたらお終いだ。
1965835017,text,,(잠시 후...),(잠시 후...),(しばらく後)
1965835018,text,,"아니, 이게 누구신가?","아니, 이게 누구신가?",いや、お前は？
1965835019,text,,사운드웨이브. 왜 디셉티콘한테 쫓기고 있는 거지?,사운드웨이브. 왜 디셉티콘한테 쫓기고 있는 거지?,サウンドウェーブ。何故デストロンから追われているんだ?
1965835020,text,,"비켜라, 옵티머스!","비켜라, 옵티머스!",どけ！コンボイ!
1965835021,text,,... 나는 그런 얼간이와는 다르다!,... 나는 그런 얼간이와는 다르다!,俺はあんなボンコツとは違う!
1965835022,text,,그 놈 잡아라!,그 놈 잡아라!,あいつを捕らえろ!
1965835023,text,,...?!,...?!,
1965835024,text,,과연! 어찌된 상황인지 대강 이해가 되는군!,과연! 어찌된 상황인지 대강 이해가 되는군!,なるほど、どういう状況なのか分かった!
1965835025,text,,사운드웨이브! 내가 힘을 빌려주겠다!,사운드웨이브! 내가 힘을 빌려주겠다!,サウンドウェーブ!　俺が力を貸してやる!
1965835026,text,,...!?,...!?,
1965835265,text,,크아아!!...,크아아!!...,くああああ…!!
1965835266,text,,"저, 전략적 후퇴다!!..","저, 전략적 후퇴다!!..",戦略的撤退だ!!
1965835267,text,,옵티머스 놈!... 강한줄은 알고 있었지만 이 정도일줄이야!,옵티머스 놈!... 강한줄은 알고 있었지만 이 정도일줄이야!,コンボイめ…!強いとは分かっていたがこれほどだとはな!
1965835268,text,,......,......,
1965835269,text,,......,......,
1965835270,text,,... 퇴각.,... 퇴각.,…退却。
1965835271,text,,......,......,
1965835272,text,,일단 한시름 놓았군.,일단 한시름 놓았군.,ひとまず安心だな。
